Truth,Pred
a,<DEL>
n,<DEL>
g,<DEL>
r,<DEL>
y,<DEL>
.,<DEL>
”,<DEL>
 ,<DEL>
O,<DEL>
n,<DEL>
 ,<DEL>
s,<DEL>
u,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
e,<DEL>
n,<DEL>
c,<DEL>
o,<DEL>
u,<DEL>
r,<DEL>
a,<DEL>
g,<DEL>
e,<DEL>
m,<DEL>
e,<DEL>
n,<DEL>
t,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
a,<DEL>
s,<DEL>
k,<DEL>
",",<DEL>
 ,<DEL>
E,<DEL>
l,<DEL>
i,<DEL>
z,<DEL>
a,<DEL>
b,<DEL>
e,<DEL>
t,<DEL>
h,<DEL>
 ,<DEL>
w,<DEL>
a,<DEL>
s,<DEL>
 ,<DEL>
f,<DEL>
o,<DEL>
r,<DEL>
c,<DEL>
e,<DEL>
d,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
p,<DEL>
u,<DEL>
t,<DEL>
 ,<DEL>
i,<DEL>
t,<DEL>
 ,<DEL>
o,<DEL>
u,<DEL>
t,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
w,<DEL>
e,<DEL>
r,<DEL>
",",<DEL>
 ,<DEL>
b,<DEL>
y,<DEL>
 ,<DEL>
r,<DEL>
u,<DEL>
n,<DEL>
n,<DEL>
i,<DEL>
n,<DEL>
g,<DEL>
 ,<DEL>
a,<DEL>
w,<DEL>
a,<DEL>
y,<DEL>
.,<DEL>
 ,<DEL>
B,<DEL>
u,<DEL>
t,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
l,<DEL>
i,<DEL>
v,<DEL>
e,<DEL>
 ,<DEL>
i,<DEL>
n,<DEL>
 ,<DEL>
i,<DEL>
g,<DEL>
n,<DEL>
o,<DEL>
r,<DEL>
a,<DEL>
n,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
o,<DEL>
n,<DEL>
 ,<DEL>
s,<DEL>
u,<DEL>
c,<DEL>
h,<DEL>
k,<DEL>
r,<DEL>
á,<DEL>
č,<DEL>
í,<DEL>
m,<DEL>
e,<DEL>
!,<DEL>
 ,<DEL>
L,<DEL>
i,<DEL>
d,<DEL>
é,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
d,<DEL>
í,<DEL>
v,<DEL>
a,<DEL>
j,<DEL>
í,<DEL>
 ,<DEL>
n,<DEL>
a,<DEL>
 ,<DEL>
n,<DEL>
á,<DEL>
s,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
z,<DEL>
á,<DEL>
l,<DEL>
i,<DEL>
b,<DEL>
o,<DEL>
u,<DEL>
;,<DEL>
 ,<DEL>
j,<DEL>
á,<DEL>
 ,<DEL>
b,<DEL>
y,<DEL>
l,<DEL>
 ,<DEL>
c,<DEL>
h,<DEL>
l,<DEL>
a,<DEL>
p,<DEL>
í,<DEL>
k,<DEL>
",",<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
A,<DEL>
k,<DEL>
u,<DEL>
l,<DEL>
i,<DEL>
n,<DEL>
u,<DEL>
š,<DEL>
k,<DEL>
u,<DEL>
",",<DEL>
 ,<DEL>
t,<DEL>
ř,<DEL>
e,<DEL>
b,<DEL>
a,<DEL>
s,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
m,<DEL>
o,<DEL>
h,<DEL>
l,<DEL>
a,<DEL>
 ,<DEL>
v,<DEL>
y,<DEL>
n,<DEL>
á,<DEL>
š,<DEL>
e,<DEL>
t,<DEL>
i,<DEL>
 ,<DEL>
p,<DEL>
ř,<DEL>
e,<DEL>
d,<DEL>
 ,<DEL>
j,<DEL>
i,<DEL>
n,<DEL>
ý,<DEL>
m,<DEL>
i,<DEL>
",",<DEL>
 ,<DEL>
a,<DEL>
l,<DEL>
e,<DEL>
 ,<DEL>
h,<DEL>
a,<DEL>
n,<DEL>
ě,<DEL>
t,<DEL>
i,<DEL>
 ,<DEL>
t,<DEL>
a,<DEL>
k,<DEL>
é,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
b,<DEL>
y,<DEL>
l,<DEL>
o,<DEL>
 ,<DEL>
m,<DEL>
o,<DEL>
ž,<DEL>
n,<DEL>
o,<DEL>
;,<DEL>
 ,<DEL>
b,<DEL>
y,<DEL>
l,<DEL>
a,<DEL>
 ,<DEL>
t,<DEL>
a,<DEL>
k,<DEL>
 ,<DEL>
p,<DEL>
r,<DEL>
o,<DEL>
s,<DEL>
t,<DEL>
ř,<DEL>
e,<DEL>
d,<DEL>
n,<DEL>
í,<DEL>
",",<DEL>
 ,<DEL>
j,<DEL>
a,<DEL>
k,<DEL>
ý,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
j,<DEL>
d,<DEL>
e,<DEL>
 ,<DEL>
d,<DEL>
v,<DEL>
a,<DEL>
n,<DEL>
á,<DEL>
c,<DEL>
t,<DEL>
 ,<DEL>
n,<DEL>
a,<DEL>
 ,<DEL>
t,<DEL>
u,<DEL>
c,<DEL>
e,<DEL>
t,<DEL>
 ,<DEL>
.,<DEL>
.,<DEL>
.,<DEL>
"""",<DEL>
 ,<DEL>
„,<DEL>
A,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
j,<DEL>
e,<DEL>
 ,<DEL>
p,<DEL>
r,<DEL>
á,<DEL>
v,<DEL>
ě,<DEL>
 ,<DEL>
d,<DEL>
o,<DEL>
b,<DEL>
ř,<DEL>
e,<DEL>
.,<DEL>
"""",<DEL>
 ,<DEL>
„,<DEL>
T,<DEL>
a,<DEL>
k,<DEL>
 ,<DEL>
t,<DEL>
e,<DEL>
d,<DEL>
y,<DEL>
m,<DEL>
a,<DEL>
t,<DEL>
t,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
c,<DEL>
h,<DEL>
a,<DEL>
n,<DEL>
c,<DEL>
e,<DEL>
.,<DEL>
 ,<DEL>
I,<DEL>
f,<DEL>
 ,<DEL>
t,<DEL>
 ,<DEL>
d,d
i,i
s,s
p,p
o,o
s,s
i,i
t,t
i,i
o,o
n,n
s,s
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
p,p
a,a
r,r
t,t
i,i
e,e
s,s
 , 
a,a
r,r
e,e
 , 
e,e
v,v
e,e
r,r
 , 
s,s
o,o
 ,;
 , 
k,p
n,<DEL>
o,<DEL>
w,<DEL>
n,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
e,e
a,<DEL>
c,<DEL>
h,<DEL>
 , 
o,P
t,O
h,N
e,<DEL>
r,<DEL>
",",<DEL>
 , 
e,e
v,v
e,e
r,r
 , 
s,s
o,o
 , 
s,s
i,i
m,m
i,i
l,l
a,a
r,r
 , 
<INS>,5
<INS>,+
<INS>, 
b,b
e,e
f,f
o,o
r,r
e,e
h,h
a,a
n,n
d,d
",",","
 , 
i,i
t,t
 , 
d,d
o,o
e,e
s,s
 , 
 ,<DEL>
a,a
d,d
v,v
a,a
n,n
c,c
e,e
 ,s
t,t
h,h
e,e
i,i
r,r
 , 
f,f
e,e
l,l
i,i
c,c
i,i
t,t
y,y
d,<DEL>
o,<DEL>
m,<DEL>
ě,<DEL>
 ,<DEL>
m,<DEL>
ě,<DEL>
š,<DEL>
ť,<DEL>
a,<DEL>
n,<DEL>
o,<DEL>
v,<DEL>
ě,<DEL>
",",<DEL>
 ,<DEL>
a,<DEL>
ž,<DEL>
 ,<DEL>
B,<DEL>
ů,<DEL>
h,<DEL>
 ,<DEL>
b,<DEL>
r,<DEL>
á,<DEL>
n,<DEL>
í,<DEL>
;,<DEL>
 ,<DEL>
s,<DEL>
 ,<DEL>
d,<DEL>
c,<DEL>
e,<DEL>
r,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
s,<DEL>
p,<DEL>
í,<DEL>
",",<DEL>
 ,<DEL>
h,<DEL>
o,<DEL>
s,<DEL>
p,<DEL>
o,<DEL>
d,<DEL>
á,<DEL>
ř,<DEL>
e,<DEL>
 ,<DEL>
z,<DEL>
a,<DEL>
 ,<DEL>
b,<DEL>
r,<DEL>
a,<DEL>
d,<DEL>
u,<DEL>
 ,<DEL>
k,<DEL>
a,<DEL>
ž,<DEL>
d,<DEL>
 ,<DEL>
d,<DEL>
e,<DEL>
n,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
 ,<DEL>
o,<DEL>
b,<DEL>
ě,<DEL>
d,<DEL>
ě,<DEL>
 ,<DEL>
t,<DEL>
a,<DEL>
h,<DEL>
á,<DEL>
 ,<DEL>
—,<DEL>
 ,<DEL>
v,<DEL>
š,<DEL>
e,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
č,<DEL>
i,<DEL>
n,<DEL>
í,<DEL>
 ,<DEL>
p,<DEL>
r,<DEL>
o,<DEL>
 ,<DEL>
s,<DEL>
v,<DEL>
é,<DEL>
 ,<DEL>
v,<DEL>
y,<DEL>
r,<DEL>
a,<DEL>
ž,<DEL>
e,<DEL>
n,<DEL>
í,<DEL>
.,<DEL>
 ,<DEL>
K,<DEL>
a,<DEL>
ž,<DEL>
d,<DEL>
ý,<DEL>
 ,<DEL>
d,<DEL>
e,<DEL>
n,<DEL>
 ,<DEL>
a,<DEL>
b,<DEL>
y,<DEL>
 ,<DEL>
m,<DEL>
u,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
p,<DEL>
i,<DEL>
l,<DEL>
i,<DEL>
 ,<DEL>
l,<DEL>
á,<DEL>
z,<DEL>
e,<DEL>
ň,<DEL>
",",<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
a,<DEL>
b,<DEL>
y,<DEL>
 ,<DEL>
p,<DEL>
á,<DEL>
r,<DEL>
y,<DEL>
 ,<DEL>
p,<DEL>
ř,<DEL>
i,<DEL>
b,<DEL>
y,<DEL>
l,<DEL>
o,<DEL>
",",<DEL>
 ,<DEL>
m,<DEL>
í,<DEL>
s,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
v,<DEL>
o,<DEL>
d,<DEL>
y,<DEL>
 ,<DEL>
m,<DEL>
u,<DEL>
s,<DEL>
í,<DEL>
 ,<DEL>
k,<DEL>
o,<DEL>
ř,<DEL>
a,<DEL>
l,<DEL>
k,<DEL>
u,<DEL>
 ,<DEL>
l,<DEL>
í,<DEL>
t,<DEL>
i,<DEL>
 ,<DEL>
n,<DEL>
a,<DEL>
 ,<DEL>
ž,<DEL>
h,<DEL>
a,<DEL>
v,<DEL>
ý,<DEL>
v,V
ě,ě
š,s
á,a
k,k
u,u
 , 
u,u
 , 
d,d
v,e
e,e
ř,n
í,<DEL>
.,<DEL>
 , 
T,T
a,a
m,m
 , 
v,w
i,i
s,s
e,e
l,l
y,y
 , 
o,o
p,p
a,a
s,s
k,k
y,y
 , 
s,s
e,e
 , 
s,s
u,u
m,m
<INS>,b
k, 
a,g
m,e
i,n
.,e
 , 
T,T
o,o
n,n
d,d
a,a
 , 
h,h
b,b
i,i
t,t
ě,é
 , 
p,p
ř,r
i,i
s,s
k,k
o,o
č,c
i,i
l,l
 , 
a,a
 , 
n,n
a,a
h,h
á,á
z,z
e,e
l,l
 , 
j,j
e,e
 , 
d,d
o,o
 , 
c,c
h,h
l,i
e,e
b,b
n,e
í,w
k,h
u,y
.,<DEL>
 , 
T,T
u,u
 , 
j,j
e,e
 , 
m,m
o,o
c,c
 , 
p,p
a,a
r,r
t,t
y,y
z,z
á,á
n,n
ů,ů
",",.
 , 
ř,r
e,e
k,k
l,l
 , 
j,j
e,e
š,s
t,t
ě,ě
 , 
S,S
l,l
á,a
v,v
e,e
k,s
 , 
k,4
 , 
M,M
a,a
ď,g
a,a
r,r
ů,u
m,m
 , 
a,a
 , 
n,n
a,a
z,z
n,n
a,a
č,č
i,i
l,l
 , 
r,r
u,u
k,h
o,o
u,u
",",.
 , 
j,j
a,a
k,k
o,o
 , 
b,b
y,y
 , 
v,v
 , 
c,č
e,e
l,<DEL>
é,<DEL>
m,m
 , 
o,o
k,b
o,o
l,l
í,i
 , 
b,b
y,y
l,l
i,i
 , 
s,s
a,a
m,m
í,u
 , 
p,p
a,a
r,r
t,t
y,y
z,z
á,á
n,n
i,i
.,<DEL>
 , 
D,D
a,a
l,l
 , 
p,p
r,r
s,s
t,t
 , 
n,n
a,a
 , 
ú,u
s,s
t,t
a,a
 , 
a,a
 , 
d,d
o,o
d,d
a,a
l,l
:,<DEL>
 , 
V,V
y,y
 , 
b,b
u,u
d,d
e,e
t,t
e,e
<INS>,-
<INS>, 
<INS>,5
<INS>, 
<INS>,„
<INS>,o
<INS>,j
<INS>,e
<INS>, 
<INS>, 
s,s
a,a
k,k
e,e
 , 
t,t
h,h
a,a
t,t
 , 
h,h
i,i
s,s
 ,-
m,m
a,a
n,n
n,n
e,á
r,ř
s,s
 , 
a,a
r,r
e,e
<INS>,.
<INS>,.
<INS>,.
 , 
t,t
h,h
u,u
s,s
 , 
s,s
o,o
f,f
t,t
e,e
n,n
e,e
d,d
.,.
 , 
M,M
y,y
 , 
r,r
e,e
p,p
r,r
o,o
o,o
f,f
s,s
 , 
a,a
t,t
 , 
H,H
u,u
n,n
s,s
f,f
o,o
r,r
d,d
 , 
<INS>,5
<INS>,5
<INS>,)
<INS>,.
<INS>, 
c,c
o,o
u,u
l,l
d,d
 , 
n,n
o,o
t,t
 , 
w,w
o,o
r,r
k,k
 , 
s,s
<INS>,t
u,i
c,c
h,h
 ,’
a,a
<INS>,:
 , 
<INS>,s
c,c
h,h
a,a
n,t
g,i
e,e
 , 
a,a
s,s
 , 
t,t
h,h
i,i
s,s
.,","
 , 
I,T
t,e
 ,s
i,:
s,<DEL>
 , 
i,<
m, 
p,5
o, 
s,>
s,","
i, 
b, 
l,3
e,<DEL>
 , 
t,t
h,h
a,a
t,t
 , 
h,b
e,e
 , 
s,s
h,h
o,o
u,u
l,l
d,d
 , 
s,s
t,t
i,i
l,l
l,<DEL>
 , 
l,l
o,o
v,v
e,e
 , 
m,m
e,e
.,.
”,”
 , 
A,A
f,f
t,t
e, 
r,»
 , 
<INS>,‘
w,w
a,a
l,t
k,k
i,i
n,n
g,g
 , 
s,s
o,o
m,m
e,e
 , 
t,M
i,S
m,:
e,<DEL>
 , 
i,<DEL>
n,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
i,<DEL>
s,<DEL>
 ,<DEL>
w,w
a,a
y,y
",",","
 , 
t,t
h,h
e,e
 , 
t,t
w,w
o,o
 ,r
l,t
a,a
d,d
i,i
e,e
s,s
 ,.
i,i
n,n
 , 
<INS>,k
<INS>, 
f,f
r,r
o,o
n,n
t,t
",",","
 , 
t,t
h,h
e,e
<INS>,.
 , 
t,i
w, 
o,h
 , 
<INS>,<
<INS>, 
g,2
e, 
n,*
t, 
l,7
e, 
m, 
e,>
n,»
p,S
r,<DEL>
o,<DEL>
b,<DEL>
a,a
b,<DEL>
l,<DEL>
y,<DEL>
 ,<DEL>
t,t
r,<DEL>
e,<DEL>
s,<DEL>
p,<DEL>
a,<DEL>
s,<DEL>
s,<DEL>
 ,<DEL>
o,<DEL>
n,<DEL>
 ,<DEL>
y,<DEL>
o,<DEL>
u,<DEL>
r,<DEL>
 ,<DEL>
h,h
o,<DEL>
s,<DEL>
p,<DEL>
i,<DEL>
t,<DEL>
a,<DEL>
l,<DEL>
i,<DEL>
t,<DEL>
y,<DEL>
 ,<DEL>
t,<DEL>
i,<DEL>
l,<DEL>
l,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
S,<DEL>
a,<DEL>
t,<DEL>
u,<DEL>
r,r
d,d
a,a
y,y
 , 
s,s
e,e
’,'
n,n
n,n
i,i
g,g
h,h
t,t
 , 
f,f
o,o
l,l
l,l
o,o
w,w
i,i
n,n
g,g
",",","
 , 
w,w
h,h
i,i
c,c
h,h
 , 
I,I
 ,<DEL>
c,c
a,a
n,n
 , 
d,d
o,o
 , 
<INS>,_
<INS>, 
w,w
i,i
t,t
h,h
o,o
u,u
t,t
 , 
a,a
n,n
y,y
 , 
i,i
n,n
c,c
o,o
n,n
v,v
e,e
n,n
i,i
e,e
n,n
c,c
e,e
",",","
 , 
a,a
s,s
 , 
L,L
a,a
d,d
y,y
 , 
C,C
a,a
t,t
h,h
e,e
r,r
i,i
n,n
e,e
 , 
i,i
s,s
 , 
f,f
a,a
r,r
 , 
f,f
r,r
o,o
m,m
 , 
o,<DEL>
b,<DEL>
j,<DEL>
e,<DEL>
c,<DEL>
t,<DEL>
i,<DEL>
n,<DEL>
g,<DEL>
 , 
t,v
o,d
 , 
m,A
y,<DEL>
 , 
o,r
c,ý
c,<DEL>
a,<DEL>
s,<DEL>
i,<DEL>
o,<DEL>
n,<DEL>
a,<DEL>
l,<DEL>
 , 
a,<DEL>
b,<DEL>
s,<DEL>
e,<DEL>
n,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
o,<DEL>
n,<DEL>
 ,<DEL>
a,<DEL>
 , 
S,S
u,u
n,n
d,d
a,a
y,y
",",","
 , 
p,p
r,r
o,o
v,v
i,i
d,d
e,e
d,d
 , 
t,t
h,h
a,a
t,t
s,s
e,e
 , 
p,p
a,a
m,m
a,a
t,t
u,u
j,j
u,u
",",.
 , 
n,n
i,i
k,k
d,d
y,y
 , 
m,m
e,e
z,z
i,í
 , 
n,n
á,á
<INS>,r
m,n
i,í
 , 
n,n
e,e
b,b
y,y
l,l
o,o
 , 
s,s
v,v
á,á
r,r
u,u
.,.
 , 
K,K
r,r
o,o
m,m
ě,ě
 , 
t,t
ě,ě
c,c
h,h
t,t
o,o
 , 
t,#
ř,1
í,<DEL>
 , 
R,R
u,u
s,s
ů,d
 , 
b,b
y,y
l,l
o,o
 , 
u,u
 , 
<INS>, 
n,n
á,á
s,s
 , 
z,ž
a,a
 , 
m,m
é,é
 , 
d,d
o,o
b,b
y,y
 , 
o,o
s,s
m,m
 , 
o,o
s,s
o,o
b,b
 , 
j,J
i,i
n,r
ý,ý
c,c
h,h
 , 
š,S
l,<DEL>
e,e
c,c
h,h
t,t
i,<DEL>
c,c
ů,ů
.,.
 , 
S,S
 , 
n,n
ě,ě
k,k
t,t
e,e
r,r
ý,ý
m,m
i,i
 , 
z,z
 , 
n,n
i,i
c,c
h,h
 , 
j,j
s,s
e,e
m,m
 , 
s,&
e,<DEL>
 , 
s,S
e,e
z,z
n,n
á,a
m,m
i,:
l,<DEL>
 , 
d,C
o,o
s,s
t,t
i,<DEL>
 , 
b,D
l,I
í,Z
z,C
c,E
e,<DEL>
",",<DEL>
 , 
b,D
a,A
 , 
i,|
 , 
s,8
 , 
r,r
a,a
d,d
o,o
s,s
t,t
í,í
",",","
 , 
a,g
l,i
e,e
 , 
n,n
e,e
 , 
s,s
e,e
 , 
v,<DEL>
š,<DEL>
e,<DEL>
m,<DEL>
i,<DEL>
.,<DEL>
 , 
N,<DEL>
e,<DEL>
j,<DEL>
l,<DEL>
e,<DEL>
p,<DEL>
š,<DEL>
í,<DEL>
 ,<DEL>
z,<DEL>
 ,<DEL>
n,<DEL>
i,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
b,b
y,y
l,!
i,<DEL>
 , 
j,j
a,a
k,k
s,a
i,<DEL>
 , 
c,c
h,h
o,o
r,r
o,o
b,d
n,n
í,í
",",.
<INS>,~
<INS>,~
<INS>, 
n,n
o,o
c,c
?,?
 , 
O,O
v,v
š,š
e,e
m,m
.,.
 , 
V,V
š,š
a,a
k,k
 , 
k,k
d,<DEL>
 , 
k,<DEL>
 ,<DEL>
n,n
á,á
m,m
 , 
r,r
á,á
n,n
o,o
 , 
p,p
ř,ř
i,i
š,š
e,e
l,l
",",","
 , 
v,<DEL>
i,<DEL>
 ,<DEL>
j,j
s,s
i,i
 , 
j,j
e,e
.,.
 , 
A,A
n,n
o,o
",",","
 , 
a,a
l,l
e,e
 , 
.,.
.,.
.,.
 , 
c,c
h,h
t,t
ě,ě
l,l
 , 
b,b
y,y
c,c
h,h
 , 
v,v
ě,ě
d,d
ě,ě
t,t
",",","
 , 
j,j
e,e
s,s
t,t
l,<DEL>
 ,<DEL>
n,<DEL>
ě,<DEL>
k,<DEL>
t,<DEL>
e,<DEL>
r,<DEL>
ý,<DEL>
 ,<DEL>
z,<DEL>
e,<DEL>
 ,<DEL>
s,<DEL>
t,<DEL>
o,<DEL>
d,<DEL>
o,<DEL>
l,<DEL>
y,<DEL>
 ,<DEL>
n,<DEL>
a,<DEL>
 ,<DEL>
c,<DEL>
h,<DEL>
v,<DEL>
í,<DEL>
l,<DEL>
i,i
 ,<DEL>
n,<DEL>
e,<DEL>
o,<DEL>
d,<DEL>
e,<DEL>
š,<DEL>
e,<DEL>
l,<DEL>
.,<DEL>
 ,<DEL>
T,<DEL>
o,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
v,<DEL>
í,<DEL>
m,<DEL>
",",<DEL>
 ,<DEL>
s,<DEL>
y,<DEL>
n,<DEL>
k,<DEL>
u,<DEL>
",",<DEL>
 ,<DEL>
s,<DEL>
p,<DEL>
a,<DEL>
l,<DEL>
 ,<DEL>
j,<DEL>
s,<DEL>
p,p
o,o
ř,t
á,á
d,d
e,e
k,k
 , 
v,v
 , 
n,n
e,e
m,m
o,o
c,c
n,n
i,i
c,c
i,i
 , 
n,n
e,e
n,n
u,u
t,t
k,k
a,a
l,l
 , 
k,k
 , 
o,o
b,b
z,z
v,v
l,l
á,á
š,š
t,t
n,a
 , 
č,č
i,í
s,s
t,t
o,o
t,t
ě,ě
.,.
 , 
A,A
l,l
e,e
 , 
o,o
 , 
p,p
o,o
ř,ř
á,á
d,d
 , 
t,t
o,o
m,m
 , 
p,p
r,r
o,o
m,m
l,l
u,u
v,v
í,í
m,m
 , 
p,p
o,o
z,z
d,d
ě,ě
j,:
 , 
S,S
o,o
t,t
v,v
a,a
 , 
ž,ž
e,e
 , 
m,z
n,n
ě,ě
 , 
Č,Č
e,e
k,k
u,u
n,n
o,o
v,v
 , 
p,p
o,o
d,d
a,a
l,l
 , 
č,c
a,a
j,y
",",;
 , 
m,<DEL>
i,<DEL>
m,<DEL>
o,<DEL>
c,<DEL>
h,<DEL>
o,<DEL>
d,<DEL>
e,<DEL>
 ,<DEL>
ř,ř
e,e
č,č
e,e
n,n
o,o
 , 
u,u
p,p
r,r
a,;
v, 
e,y
n,z
ý,”
 , 
z,<DEL>
 ,<DEL>
n,n
e,e
m,m
o,o
c,c
n,n
i,i
č,t
n,n
í,i
 , 
v,v
o,o
d,d
y,y
",",","
 , 
k,k
t,t
e,e
 , 
p,p
ř,ř
i,í
n,n
á,á
š,š
e,e
l,l
i,í
 , 
d,d
o,o
 , 
p,p
o,o
k,k
o,o
j,j
e,e
 , 
j,j
e,e
d,d
n,n
o,o
u,u
 , 
n,n
a,a
 , 
c,c
e,e
l,l
ý,ý
 , 
d,d
e,e
n,n
",",","
<INS>, 
<INS>,>
<INS>, 
<INS>,4
y,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
h,<DEL>
a,<DEL>
v,<DEL>
e,<DEL>
 ,<DEL>
o,<DEL>
r,<DEL>
d,<DEL>
e,<DEL>
r,<DEL>
e,<DEL>
d,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
 ,<DEL>
d,<DEL>
i,<DEL>
n,<DEL>
n,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
-,<DEL>
d,<DEL>
a,<DEL>
y,<DEL>
",",<DEL>
 ,<DEL>
b,<DEL>
e,<DEL>
c,<DEL>
a,<DEL>
u,<DEL>
 ,<DEL>
h,<DEL>
a,<DEL>
v,<DEL>
e,<DEL>
 ,<DEL>
r,<DEL>
e,<DEL>
a,<DEL>
s,<DEL>
o,<DEL>
n,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
e,<DEL>
x,<DEL>
p,<DEL>
e,<DEL>
 ,<DEL>
a,<DEL>
d,<DEL>
d,<DEL>
i,<DEL>
t,<DEL>
i,<DEL>
o,<DEL>
n,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
o,<DEL>
u,<DEL>
r,<DEL>
 ,<DEL>
f,<DEL>
a,<DEL>
m,m
i,<DEL>
l,<DEL>
y,y
 , 
p,<DEL>
a,<DEL>
r,<DEL>
t,<DEL>
y,<DEL>
.,<DEL>
”,<DEL>
 ,<DEL>
“,<DEL>
W,<DEL>
h,<DEL>
o,<DEL>
 ,<DEL>
d,d
o,<DEL>
 ,<DEL>
y,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
 ,<DEL>
m,<DEL>
y,<DEL>
 ,<DEL>
d,<DEL>
e,e
a,a
r,r
?,?
 , 
I,<DEL>
 ,<DEL>
k,k
n,n
o,o
w,w
 , 
o,o
f,f
 ,m
n,<DEL>
 , 
t,t
h,h
a,a
t,t
 , 
i,i
s,s
 , 
c,c
o,o
m,m
i,i
n,n
g,g
",",","
 , 
<INS>,d
I,i
 , 
a,a
m,m
<INS>,!
<INS>, 
<INS>,w
<INS>,e
<INS>,e
v,<DEL>
í,<DEL>
t,<DEL>
ě,<DEL>
z,<DEL>
s,<DEL>
t,<DEL>
v,<DEL>
í,<DEL>
m,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
p,<DEL>
r,<DEL>
o,<DEL>
n,<DEL>
i,<DEL>
k,<DEL>
a,<DEL>
v,<DEL>
ý,<DEL>
m,<DEL>
",",<DEL>
 ,<DEL>
š,<DEL>
í,<DEL>
l,<DEL>
e,<DEL>
n,<DEL>
ý,<DEL>
m,<DEL>
 ,<DEL>
h,<DEL>
l,<DEL>
a,<DEL>
s,<DEL>
e,<DEL>
m,<DEL>
 ,<DEL>
v,<DEL>
ř,<DEL>
í,<DEL>
s,<DEL>
k,<DEL>
á,<DEL>
 ,<DEL>
s,<DEL>
v,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
a,<DEL>
r,<DEL>
i,<DEL>
i,<DEL>
:,<DEL>
 ,<DEL>
l,<DEL>
a,<DEL>
-,<DEL>
l,<DEL>
a,<DEL>
-,<DEL>
 ,<DEL>
l,<DEL>
a,<DEL>
-,<DEL>
 ,<DEL>
l,<DEL>
a,<DEL>
l,<DEL>
a,<DEL>
",",<DEL>
 ,<DEL>
j,<DEL>
e,<DEL>
ž,<DEL>
 ,<DEL>
p,<DEL>
ř,<DEL>
e,<DEL>
k,<DEL>
ř,<DEL>
i,<DEL>
k,<DEL>
u,<DEL>
j,<DEL>
e,<DEL>
 ,<DEL>
v,<DEL>
š,<DEL>
e,<DEL>
c,<DEL>
h,<DEL>
n,<DEL>
y,<DEL>
 ,<DEL>
o,<DEL>
s,<DEL>
t,<DEL>
a,<DEL>
t,<DEL>
n,<DEL>
í,<DEL>
 ,<DEL>
h,<DEL>
l,<DEL>
a,<DEL>
s,<DEL>
y,<DEL>
.,<DEL>
 ,<DEL>
N,<DEL>
a,<DEL>
p,<DEL>
a,<DEL>
d,<DEL>
l,<DEL>
o,<DEL>
 ,<DEL>
m,<DEL>
n,<DEL>
e,<DEL>
",",<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
j,<DEL>
d,<DEL>
e,<DEL>
m,<DEL>
e,<DEL>
l,<DEL>
i,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
j,<DEL>
e,<DEL>
d,<DEL>
n,<DEL>
