Truth,Pred
 ,<DEL>
c,c
h,h
a,a
n,n
g,g
e,e
 , 
a,a
s,s
 , 
t,t
h,h
i,i
s,s
<INS>, 
.,_
 , 
I,I
t,t
 , 
i,i
s,s
 , 
i,i
m,m
p,p
o,o
s,s
s,s
i,i
b,b
l,l
e,e
 , 
t,t
h,h
a,a
t,t
 , 
h,h
e,e
 , 
s,s
h,h
o,o
u,u
l,l
d,d
 , 
s,s
t,t
i,i
l,l
l,l
 , 
l,l
o,o
v,v
e,e
 , 
m,m
e,e
.,<DEL>
”,<DEL>
 , 
A,A
f,f
t,t
e,e
r,r
 , 
w,w
a,a
l,l
k,k
i,i
n,n
g,g
 , 
s,s
o,o
m,m
e,e
 , 
t,t
i,i
m,m
e,e
 , 
i,i
n,n
 , 
t,t
h,h
i,i
s,s
 , 
w,w
a,a
y,y
",",","
 , 
t,t
h,h
e,e
 , 
t,t
w,w
o,o
 , 
l,l
a,a
d,d
i,i
e,e
s,s
 , 
i,i
n,n
 , 
f,f
r,r
o,o
n,n
t,t
",",<DEL>
 , 
t,t
h,h
e,e
 , 
t,t
w,w
o,o
 , 
g,g
e,e
n,n
t,t
l,l
e,e
m,m
e,e
n,n
p,p
r,r
o,o
b,b
a,a
b,b
l,l
y,y
 , 
t,t
r,r
e,e
s,s
p,p
a,a
s,s
s,s
 , 
o,o
n,n
 , 
y,y
o,o
u,u
r,r
 , 
h,h
o,o
s,s
p,p
i,i
t,t
a,a
l,l
i,i
t,t
y,y
 , 
t,t
i,i
l,l
l,l
 , 
t,t
h,h
e,e
 , 
S,S
a,a
t,t
u,u
r,r
d,d
a,a
y,y
 , 
s,s
e,e
’,'
n,n
n,n
i,i
g,g
h,h
t,t
 , 
f,f
o,o
l,l
l,l
o,o
w,w
i,i
n,n
g,g
",",;
 , 
w,w
h,h
i,i
c,c
h,h
 , 
I,I
 , 
c,c
a,a
n,n
 , 
d,d
o,o
 , 
w,w
i,i
t,t
h,h
o,o
u,u
t,t
 , 
a,a
n,n
y,y
 , 
i,i
n,n
c,c
o,o
n,n
v,v
e,e
n,n
i,i
e,e
n,n
c,c
e,e
",",<DEL>
 , 
a,a
s,s
 , 
L,L
a,a
d,d
y,y
 , 
C,C
a,a
t,t
h,h
e,e
r,r
i,i
n,n
e,e
 , 
i,i
s,s
 , 
f,t
a,a
r,r
 , 
f,t
r,r
o,o
m,m
 , 
o,o
b,b
j,j
e,e
c,c
t,t
i,i
n,n
g,g
 , 
t,t
o,o
 , 
m,m
y,y
 , 
o,o
c,c
c,c
a,a
s,s
i,i
o,o
n,n
a,a
l,l
 , 
a,a
b,b
s,s
e,e
n,n
c,c
e,e
 , 
o,o
n,n
 , 
a,<DEL>
 ,<DEL>
S,S
u,u
n,n
d,d
a,a
y,y
",",;
 , 
p,p
r,r
o,o
v,v
i,i
d,d
e,e
d,d
 , 
t,t
h,h
a,a
t,t
s,s
e,e
 , 
p,p
a,a
m,m
a,a
t,t
u,u
j,j
u,u
",",","
 , 
n,n
i,i
k,k
d,d
y,y
 , 
m,m
e,e
z,z
i,i
 , 
n,n
á,á
m,m
i,i
 , 
n,n
e,e
b,b
y,y
l,l
o,o
 , 
s,s
v,v
á,á
r,r
u,u
.,.
 , 
K,K
r,r
o,o
m,m
ě,ě
 , 
t,t
ě,ě
c,c
h,h
t,t
o,o
 , 
t,t
ř,ř
í,í
 , 
R,R
u,u
s,s
ů,ú
 , 
b,b
y,y
l,l
o,o
 , 
u,u
 , 
n,n
á,á
s,s
 , 
z,z
a,a
 , 
m,m
é,é
 , 
d,d
o,o
b,b
y,y
 , 
o,o
s,s
m,m
 , 
o,o
s,s
o,o
b,b
 , 
j,j
i,i
n,n
ý,ý
c,c
h,h
 , 
š,š
l,l
e,e
c,c
h,h
t,t
i,i
c,c
ů,ů
.,:
 , 
S,$
 , 
n,n
ě,ě
k,k
t,t
e,e
r,r
ý,ý
m,m
i,i
 , 
z,z
 , 
n,n
i,i
c,c
h,h
 , 
j,j
s,s
e,e
m,m
 , 
s,s
e,e
 , 
s,s
e,e
z,z
n,n
á,á
m,m
i,i
l,l
 , 
d,d
o,o
s,s
t,t
i,i
 , 
b,b
l,l
í,í
z,z
c,c
e,e
",",;
 , 
b,b
a,a
 , 
i,i
 ,<DEL>
s,s
 , 
r,r
a,a
d,d
o,o
s,s
t,t
í,í
",",","
 , 
a,a
l,l
e,e
 , 
n,n
e,e
 , 
s,s
e,e
 , 
v,v
š,š
e,e
m,m
i,i
.,.
 , 
N,N
e,e
j,j
l,l
e,e
p,p
š,š
í,í
 , 
z,z
 , 
n,n
i,i
c,c
h,h
 , 
b,b
y,y
l,l
i,i
 , 
j,j
a,a
k,k
s,s
i,i
 , 
c,c
h,h
o,o
r,r
o,o
b,b
n,n
í,í
",",","
n,n
o,o
c,c
?,?
 , 
O,O
v,v
š,š
e,e
m,m
.,.
 , 
V,V
š,š
a,a
k,k
 , 
k,k
d,d
 , 
k,k
 , 
n,n
á,á
m,m
 , 
r,r
á,á
n,n
o,o
 , 
p,p
ř,ř
i,i
š,š
e,e
l,l
",",","
 , 
v,v
i,i
 , 
j,j
s,s
i,i
 , 
j,j
e,e
.,_
 , 
A,<DEL>
n,<DEL>
o,<DEL>
",",<DEL>
 ,<DEL>
a,a
l,l
e,e
 , 
.,<DEL>
.,<DEL>
.,<DEL>
 ,<DEL>
c,c
h,h
t,t
ě,ě
l,l
 , 
b,b
y,y
c,c
h,h
 , 
v,v
ě,ě
d,d
ě,ě
t,t
",",","
 , 
j,j
e,e
s,s
t,t
l,l
 , 
n,n
ě,ě
k,k
t,t
e,e
r,r
ý,ý
 , 
z,z
e,e
 , 
s,s
t,t
o,o
d,d
o,o
l,l
y,y
 , 
n,n
a,a
 , 
c,c
h,h
v,v
í,í
l,l
i,i
 , 
n,n
e,e
o,o
d,d
e,e
š,š
e,e
l,l
.,.
 , 
T,T
o,o
 , 
n,n
e,e
v,v
í,í
m,m
",",","
 , 
s,s
y,y
n,n
k,k
u,u
",",","
 , 
<INS>,j
s,s
<INS>, 
<INS>,A
<INS>,n
<INS>,o
<INS>,","
<INS>, 
<INS>,s
p,p
a,a
l,l
 , 
j,_
s,<DEL>
p,p
o,o
ř,ř
á,á
d,d
e,e
k,k
 , 
v,<DEL>
 ,<DEL>
n,n
e,e
m,m
o,o
c,c
n,n
i,i
c,c
i,i
 , 
n,n
e,e
n,n
u,u
t,t
k,k
a,a
l,l
 , 
k,<DEL>
 ,<DEL>
o,o
b,b
z,z
v,v
l,l
á,á
š,š
t,t
n,n
 , 
č,č
i,i
s,s
t,t
o,o
t,t
ě,ě
.,<DEL>
 , 
A,A
l,l
e,e
 , 
o,<DEL>
 ,<DEL>
p,p
o,o
ř,ř
á,á
d,d
 , 
t,t
o,o
m,m
 , 
p,p
r,r
o,o
m,m
l,l
u,u
v,v
í,í
m,m
 , 
p,p
o,o
z,z
d,d
ě,ě
j,j
 , 
S,S
o,o
t,t
v,v
a,a
 , 
ž,ž
e,e
 , 
m,m
n,n
ě,ě
 , 
Č,Č
e,e
k,k
u,u
n,n
o,o
v,v
 , 
p,p
o,o
d,d
a,a
l,l
 , 
č,č
a,a
j,j
",",<DEL>
 , 
m,m
i,i
m,m
o,o
c,c
h,h
o,o
d,d
e,e
 , 
ř,ř
e,e
č,č
e,e
n,n
o,o
 , 
u,u
p,p
r,r
a,a
v,v
e,e
n,n
ý,ý
 , 
z,<DEL>
 ,<DEL>
n,n
e,e
m,m
o,o
c,c
n,n
i,i
č,č
n,n
í,í
 , 
v,v
o,o
d,d
y,y
<INS>, 
",",","
 , 
k,k
t,t
e,e
 , 
p,p
ř,ř
i,i
n,n
á,á
š,š
e,e
l,l
i,i
 , 
d,d
o,o
 , 
p,p
o,o
k,k
o,o
j,j
e,e
 , 
j,j
e,e
d,d
n,n
o,o
u,u
 , 
n,n
a,a
 , 
c,c
e,e
l,l
ý,ý
 , 
d,d
e,e
n,n
",",","
y,y
o,o
u,u
 , 
h,h
a,a
v,v
e,e
 , 
o,o
r,r
d,d
e,e
r,r
e,e
d,d
 , 
a,a
 , 
 ,<DEL>
d,d
i,i
n,n
n,n
e,e
r,r
 , 
t,t
o,o
-,-
d,d
a,a
y,y
",",;
 , 
b,b
e,e
c,c
a,a
u,u
 , 
h,h
a,a
v,v
e,e
 , 
r,r
e,e
a,a
s,s
o,o
n,n
 , 
t,t
o,o
 , 
e,e
x,x
p,p
e,e
 , 
a,a
d,d
d,d
i,i
t,t
i,i
o,o
n,n
 , 
t,t
o,o
 , 
o,o
u,u
r,r
 , 
f,f
a,a
m,m
i,i
l,l
y,y
 , 
p,p
a,a
r,r
t,t
y,y
.,<DEL>
”,<DEL>
 , 
“,""""
W,W
h,h
o,o
 , 
d,d
o,o
 , 
y,y
o,o
u,u
 , 
 ,<DEL>
m,m
y,y
 , 
d,d
e,e
a,a
r,r
?,?
 , 
I,<DEL>
 ,<DEL>
k,k
n,n
o,o
w,w
 , 
o,o
f,f
 , 
n,n
 , 
t,t
h,h
a,a
t,t
 , 
i,i
s,s
 , 
c,c
o,o
m,m
i,i
n,n
g,g
",",","
 ,<DEL>
I,<DEL>
 , 
a,a
m,m
v,v
í,í
t,t
ě,ě
z,z
s,s
t,t
v,v
í,í
m,m
 , 
a,<DEL>
 ,<DEL>
p,p
r,r
o,o
n,n
i,i
k,k
a,a
v,v
ý,ý
m,m
",",;
 , 
š,š
í,í
l,l
e,e
n,n
ý,ý
m,m
 , 
h,h
l,l
a,a
s,s
e,e
m,m
 , 
v,v
ř,ř
í,í
s,s
k,k
á,á
 , 
s,s
v,v
o,o
u,u
 , 
a,a
r,r
i,i
i,i
:,:
 , 
l,l
a,a
-,-
l,l
a,a
-,-
 ,<DEL>
l,l
a,a
<INS>, 
-,-
 , 
l,l
a,a
l,l
a,a
",",","
 , 
j,j
e,e
ž,ž
 , 
p,p
ř,ř
e,e
k,k
ř,ř
i,i
k,k
u,u
j,j
e,e
 , 
v,v
š,š
e,e
c,c
h,h
n,n
y,y
 , 
o,o
s,s
t,t
a,a
t,t
n,n
í,í
 , 
h,h
l,l
a,a
s,s
y,y
<INS>, 
.,.
 , 
N,N
a,a
p,p
a,a
d,d
l,l
o,o
 , 
m,m
n,n
e,e
",",","
 , 
s,s
e,e
j,j
d,d
e,e
m,m
e,e
l,l
i,i
 , 
s,s
e,e
 , 
j,j
e,e
d,d
n,n
o,o
u,u
 , 
m,m
y,y
 , 
v,v
š,š
i,i
c,c
h,h
n,n
i,i
 , 
p,p
o,o
s,s
p,p
o,o
l,l
u,u
 , 
v,'
 ,<DEL>
p,p
e,e
k,k
l,l
e,e
",",","
 , 
ž,ž
e,e
 , 
s,s
e,e
 , 
o,o
n,n
o,o
 , 
p,p
e,e
k,k
l,l
o,o
 , 
b,b
u,u
d,d
e,e
 , 
v,v
e,e
l,l
i,i
c,c
e,e
 , 
p,p
o,o
d,d
o,o
b,b
a,a
t,t
i,i
 ,<DEL>
k,k
 , 
t,t
o,o
m,m
u,u
t,t
o,o
 , 
m,m
í,í
s,s
t,t
u,u
.,.
 , 
N,N
e,e
s,s
t,t
r,r
p,p
ě,ě
l,l
z,z
ů,ů
s,s
t,t
á,á
v,v
á,á
m,m
 , 
j,j
a,a
k,k
o,o
 , 
b,b
y,y
 , 
ž,ž
e,e
 , 
s,s
e,e
 , 
n,n
e,e
m,m
o,o
h,h
u,u
 , 
o,o
b,b
e,e
 , 
o,o
b,b
s,s
l,l
u,u
h,h
y,y
",",","
 , 
a,a
č,č
k,k
o,o
l,l
i,i
 , 
 ,<DEL>
n,n
i,i
k,k
o,o
h,h
o,o
 , 
n,n
e,e
ž,ž
á,á
d,d
a,a
l,l
 , 
a,<DEL>
 ,<DEL>
n,n
e,e
p,p
ř,ř
á,á
l,l
 , 
n,n
i,i
k,k
o,o
h,h
o,o
 , 
k,<DEL>
 ,<DEL>
 ,<DEL>
V,V
s,s
k,k
u,u
t,t
k,k
u,u
 , 
v,v
ž,ž
d,d
y,y
c,c
k,k
y,y
 , 
 ,<DEL>
p,p
ř,ř
á,á
l,l
 , 
v,v
y,y
k,k
o,o
n,n
á,á
v,v
a,a
t,t
i,i
 , 
 ,<DEL>
s,s
á,á
m,m
",",","
 , 
a,<DEL>
 ,<DEL>
z,z
e,e
j,j
m,m
é,é
n,n
a,a
 ,<DEL>
t,<DEL>
a,a
n,n
d,d
 , 
h,h
e,e
 , 
w,w
a,a
s,s
 , 
n,n
o,o
t,t
 , 
w,w
i,i
l,l
l,l
i,i
n,n
g,g
 , 
t,t
o,o
 , 
h,h
a,a
v,v
e,e
 , 
t,t
h,h
e,e
 , 
a,a
t,t
t,t
e,e
m,m
p,p
t,t
 , 
k,k
n,n
o,o
w,u
n,n
 , 
t,t
i,i
l,l
l,l
 , 
i,i
t,t
s,s
 , 
s,s
u,u
c,c
c,c
e,e
s,s
s,s
 , 
c,c
o,o
u,u
l,l
d,d
 , 
b,b
e,e
 , 
k,k
n,n
o,o
w,w
n,n
 , 
l,l
i,i
k,k
e,e
w,w
i,i
s,s
e,e
;,;
 , 
f,f
o,o
r,r
",",<DEL>
 , 
t,t
h,h
o,o
u,u
g,g
h,h
 , 
f,f
e,e
e,e
l,l
i,i
n,n
g,g
 , 
a,a
l,l
m,m
o,o
s,s
t,t
 , 
s,s
e,e
c,c
u,u
r,r
e,e
",",","
 , 
a,a
n,n
d,d
 , 
w,w
i,i
t,t
h,h
 , 
r,r
e,e
a,a
s,s
o,o
n,n
",",","
 , 
f,f
o,o
r,r
 , 
C,C
h,h
a,a
r,r
l,l
o,o
t,t
t,t
e,e
 , 
h,h
a,a
d,d
 , 
b,b
e,e
e,e
n,n
 , 
t,t
o,o
l,l
e,e
r,r
a,a
b,b
l,l
y,y
 , 
e,e
n,n
c,c
o,o
u,u
r,r
a,a
g,g
i,i
n,n
g,g
",",","
 , 
h,h
e,e
 , 
w,w
a,a
s,s
 , 
c,c
o,o
m,m
p,p
a,a
r,r
a,a
t,t
i,i
v,v
e,e
l,l
y,y
 , 
d,d
i,i
f,f
f,f
i,i
d,d
e,e
n,n
t,t
 , 
s,s
i,i
n,n
c,c
e,e
 , 
t,t
h,h
e,e
n,n
e,e
b,b
u,u
d,d
e,e
 , 
v,v
í,í
c,c
e,e
 , 
ž,Ž
í,í
t,t
i,i
 , 
n,n
a,a
 , 
s,s
v,v
ě,ě
t,t
ě,ě
!,!
"""",""""
 , 
A,A
 , 
r,r
o,o
d,d
i,i
č,č
o,o
v,v
é,é
",",","
 , 
t,<DEL>
i,<DEL>
 ,<DEL>
a,a
n,n
i,i
 , 
n,n
e,e
v,v
ě,ě
d,d
í,í
",",","
 , 
k,k
t,t
e,e
r,r
é,é
m,m
u,u
 , 
s,s
v,v
a,a
t,t
é,é
m,m
u,u
 , 
s,s
e,e
 , 
m,m
a,a
j,j
í,í
 , 
m,m
o,o
d,d
l,l
i,i
t,t
i,i
;,;
 , 
m,m
a,a
t,t
k,k
a,a
 , 
d,d
i,i
v,v
 , 
j,j
í,í
 , 
k,k
 , 
n,n
o,o
h,h
á,á
m,m
 , 
n,n
e,e
p,p
a,a
d,d
l,l
a,a
 , 
a,a
 , 
p,p
l,l
á,á
č,č
e,e
.,.
 , 
A,A
 , 
s,s
t,t
a,a
r,r
ý,ý
 , 
p,p
o,o
v,v
í,í
d,d
á,á
:,:
 , 
„,""""
K,K
d,d
y,y
b,b
y,y
c,c
h,h
o,o
m,m
 , 
b,b
y,y
l,l
i,i
 , 
z,z
n,n
a,a
l,l
i,i
 , 
a,a
 , 
v,v
ě,ě
d,d
ě,ě
l,l
i,i
<INS>, 
",",","
 , 
n,n
e,e
v,v
y,y
h,h
l,l
e,e
d,d
a,a
l,l
i,i
 , 
b,b
y,y
c,c
h,h
o,o
m,m
 , 
t,t
i,i
 , 
t,t
a,a
k,k
o,o
v,v
é,é
h,h
o,o
 , 
m,m
u,u
ž,ž
e,e
",",","
 , 
d,d
c,c
e,e
r,r
o,o
 , 
t,t
y,y
n,n
a,a
r,r
 , 
l,l
e,e
ž,ž
e,e
l,l
 , 
n,n
a,a
p,p
r,r
o,o
t,t
i,i
 , 
 ,<DEL>
A,A
k,k
i,i
m,m
 , 
A,A
k,k
i,i
m,m
y,y
č,č
 , 
t,t
a,a
k,k
",",","
 ,<DEL>
 , 
s,s
e,e
 , 
d,d
o,o
t,t
ý,ý
k,k
a,a
l,l
i,i
 , 
h,h
l,l
a,a
v,v
a,a
 , 
p,p
r,r
a,a
c,c
o,o
v,v
a,a
l,l
 , 
a,a
s,s
i,i
 , 
d,d
o,o
 , 
d,d
e,e
 , 
n,n
e,e
b,b
o,o
 , 
j,j
e,e
d,d
e,e
n,n
á,á
c,c
t,t
i,i
 , 
h,h
o,o
 , 
l,l
e,e
p,p
i,i
l,l
 , 
j,j
a,a
k,k
o,o
u,u
s,s
i,i
 , 
r,r
ů,ů
z,z
n,n
o,o
b,b
a,a
r,r
e,e
v,v
n,n
o,o
u,u
 , 
s,s
v,v
l,l
o,o
s,s
t,t
 , 
m,m
u,u
c,c
h,h
 , 
o,o
f,f
 , 
i,i
t,t
s,s
 , 
a,a
n,n
i,i
m,m
a,a
t,t
i,i
o,o
n,n
",",;
 , 
a,a
n,n
d,d
 , 
a,a
l,l
m,m
o,o
s,s
t,t
 , 
a,a
l,l
l,l
 , 
i,i
t,t
s,s
 , 
s,s
e,e
n,n
s,s
e,e
",",","
 , 
b,b
y,y
 , 
t,t
h,h
e,e
 , 
a,a
b,b
s,s
e,e
n,n
c,c
e,e
 , 
o,o
f,f
 , 
J,J
a,a
n,n
e,e
 , 
a,a
n,n
d,d
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
.,<DEL>
 , 
T,T
h,h
e,e
y,y
 , 
f,f
o,o
u,u
n,n
d,d
 , 
M,M
a,a
r,r
y,y
",",;
 , 
a,a
s,s
 , 
u,u
s,s
u,u
a,a
l,l
",",","
 , 
d,d
e,e
e,e
p,p
 , 
i,i
n,n
 , 
t,t
h,h
e,e
 , 
s,s
t,t
u,u
d,d
y,y
 , 
o,o
f,f
 , 
t,t
h,h
o,o
r,r
o,o
u,u
g,g
h,h
 , 
b,b
a,a
s,s
s,s
 , 
a,a
n,n
d,d
 , 
h,h
u,u
m,m
a,a
n,n
 , 
n,n
a,a
t,t
u,u
r,r
e,e
;,;
 , 
a,a
n,n
d,d
 , 
h,h
a,a
d,d
 , 
s,s
o,o
m,m
e,e
 , 
n,n
e,e
w,w
 , 
e,e
x,x
t,t
r,r
a,a
c,c
t,t
s,s
 , 
t,t
o,o
 , 
a,a
d,d
m,m
i,i
r,r
e,e
 , 
a,a
n,n
d,d
 , 
s,s
o,o
m,m
e,e
 , 
n,n
e,e
w,w
s,s
h,h
a,a
l,l
l,l
 , 
l,l
i,i
k,k
e,e
 , 
y,I
o,c
u,u
r,r
 , 
h,J
u,u
s,s
b,b
a,a
n,n
d,d
 , 
q,q
u,u
i,i
t,t
e,e
 , 
a,<DEL>
s,<DEL>
 ,<DEL>
w,w
e,e
l,l
l,l
 , 
a,<DEL>
s,<DEL>
 ,<DEL>
J,J
a,a
n,n
e,e
’,<DEL>
s,<DEL>
.,<DEL>
”,<DEL>
 , 
“,""""
T,I
h,h
e,e
 , 
o,c
b,b
s,s
e,e
q, 
u,c
i,1
o,<DEL>
u,<DEL>
s,s
 , 
c,c
i,i
v,v
i,i
<INS>, 
l,l
i,i
t,t
y,y
.,.
”,<DEL>
 , 
E,Z
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
’,'
s,<DEL>
 , 
s,c
p,c
i,<DEL>
r,<DEL>
i,<DEL>
t,<DEL>
s,<DEL>
 ,<DEL>
s,<DEL>
o,<DEL>
o,<DEL>
n,n
 , 
r,r
i,i
s,s
i,i
n,n
g,g
 , 
t,<DEL>
o,<DEL>
 ,<DEL>
p,p
l,l
a,a
y,y
f,f
u,u
l,l
n,n
e,e
s,s
s,s
 , 
a,a
g,g
a,a
i,i
n,n
",",","
 , 
s,s
h,n
e,e
 , 
w,w
a,a
n,n
t,t
e,e
d,d
 , 
M,<DEL>
r,<DEL>
.,<DEL>
 ,<DEL>
D,D
a,a
r,r
c,c
y,y
 , 
t,<DEL>
o,<DEL>
 ,<DEL>
a,a
c,c
c,c
o,c
u,u
n,n
t,t
 , 
f,f
o,c
r,r
 , 
h,2
i,1
s,9
 , 
h,J
a,a
v,v
i,i
n,n
g,g
 , 
e,e
v,v
e,e
r,r
 , 
f,f
a,a
l,l
l,l
e,e
n,n
 , 
i,<DEL>
n,<DEL>
 ,<DEL>
l,<DEL>
o,o
v,v
e,e
 , 
w,w
i,i
t,t
h,a
 , 
h,J
e,e
r,r
.,<DEL>
 , 
“,<DEL>
H,H
o,o
w,w
 , 
c,c
o,o
u,u
l,l
d,d
 , 
y,y
o,o
u,u
<INS>, 
<INS>,q
<INS>,u
<INS>,f
<INS>, 
<INS>,s
<INS>,p
<INS>,i
<INS>,r
<INS>,i
<INS>,c
<INS>,a
s,s
e,e
 , 
z,z
e,e
 , 
v,v
š,š
e,e
c,c
h,h
 , 
s,s
i,i
l,l
 , 
n,n
i,i
č,č
e,e
h,h
o,o
 , 
n,n
e,e
p,p
r,r
a,a
c,c
o,o
v,v
a,a
l,l
i,i
",",","
 , 
j,j
a,a
k,k
 , 
t,t
o,o
 , 
p,p
r,r
o,o
 , 
s,s
o,o
b,b
o,o
t,t
u,u
 , 
p,p
ř,ř
e,e
d,d
p,p
i,i
s,s
u,u
j,j
e,e
 , 
v,v
í,í
r,r
a,a
.,<DEL>
 , 
J,J
a,a
k,k
é,é
 , 
t,t
o,o
 , 
n,n
e,e
m,m
o,o
ž,ž
n,n
é,é
 , 
a,a
n,n
e,e
k,k
d,d
o,o
t,t
y,y
 , 
m,m
n,n
ě,ě
 , 
v,v
y,y
p,p
r,r
a,a
v,v
o,o
v,v
á,á
v,v
a,a
l,l
 , 
p,p
o,o
k,k
a,a
ž,ž
d,d
é,é
",",","
 , 
k,k
d,d
y,y
ž,ž
 , 
s,s
e,e
 , 
v,v
r,r
a,a
c,c
e,e
l,l
 , 
z,z
e,e
 , 
s,s
y,y
n,n
a,a
g,g
o,o
g,g
y,y
",",;
 , 
j,j
a,a
k,k
é,é
 , 
t,t
o,o
 ,<DEL>
k,k
 , 
v,v
í,í
ř,ř
e,e
 , 
n,n
e,e
p,p
o,o
d,d
o,o
b,b
n,n
é,é
 , 
z,z
p,p
r,r
á,á
v,v
y,y
 , 
a,<DEL>
 ,<DEL>
p,p
o,o
v,v
ě,ě
s,s
t,t
i,i
 , 
z,z
 , 
P,P
e,e
t,t
r,r
o,o
h,h
r,r
a,a
d,d
u,u
 , 
m,m
n,n
ě,ě
 , 
p,p
ř,ř
i,i
n,n
á,á
š,š
í,í
v,v
a,a
l,l
",",<DEL>
 , 
u,u
j,j
i,i
š,š
ť,t
u,u
j,j
e,e
 , 
m,m
n,n
e,e
",",","
d,d
ě,ě
l,l
a,a
t,t
.,.
"""",<DEL>
 , 
M,M
i,i
m,m
o,o
 , 
j,j
i,i
n,n
é,é
 , 
n,n
u,u
t,t
i,i
l,l
 , 
A,A
.,.
.,<DEL>
.,<DEL>
v,v
a,a
",",","
 , 
a,a
b,b
y,y
 , 
m,m
u,u
 , 
z,z
o,o
u,u
v,v
a,a
l,l
 , 
b,b
o,o
t,t
y,y
 , 
a,a
 , 
v,v
y,y
n,n
á,á
š,š
e,e
l,l
 , 
z,z
 , 
l,l
o,o
ž,ž
n,n
i,i
c,c
e,e
 , 
r,r
ů,ů
z,z
n,n
é,é
 , 
v,v
á,á
z,z
y,y
 , 
a,a
 , 
p,p
ř,ř
e,e
c,c
e,e
 , 
s,s
e,e
 , 
d,d
l,l
o,o
u,u
h,h
o,o
 , 
n,n
e,e
m,m
o,o
h,h
l,l
 , 
z,z
b,b
a,a
v,v
i,i
t,t
i,i
 , 
m,m
y,y
š,š
l,l
é,é
n,n
k,k
y,y
",",","
 , 
ž,ž
e,e
 , 
A,A
.,.
.,.
.,V
v,<DEL>
 , 
j,j
e,e
s,s
t,t
 , 
v,v
e,e
l,l
i,i
k,k
ý,ý
 , 
u,u
m,m
ě,ě
l,l
e,e
c,c
.,.
 , 
P,P
o,o
d,d
o,o
b,b
i,i
z,z
n,n
a,a
 , 
s,s
e,e
 , 
t,t
á,á
h,h
l,l
a,a
 , 
b,b
e,e
z,z
 , 
k,k
o,o
n,n
c,c
e,e
",",_
 , 
s,s
k,k
o,o
r,r
o,o
 , 
c,c
e,e
l,l
ý,ý
 , 
r,r
o,o
k,k
.,.
 , 
K,K
o,o
n,n
e,e
č,č
n,n
ě,ě
 , 
s,s
e,e
 , 
m,m
a,a
j,j
o,o
r,r
 , 
d,d
o,o
v,v
t,t
í,í
p,p
i,i
l,l
",",","
 , 
ž,ž
e,e
 , 
h,h
o,o
 , 
m,m
á,á
i,i
n,n
 , 
a,a
n,n
d,d
 , 
n,n
e,e
a,a
r,r
 , 
B,B
r,r
i,i
g,g
h,h
t,t
o,o
n,n
 , 
w,w
i,i
t,t
h,h
 , 
a,a
s,s
s,s
u,u
r,r
a,a
n,n
c,c
e,e
s,s
 , 
o,o
f,f
 , 
s,s
p,p
e,e
e,e
d,d
y,y
 , 
p,p
a,a
y,y
m,m
e,e
n,n
t,t
",",;
 , 
f,f
o,o
r,r
 , 
w,w
h,h
i,i
c,c
h,h
 , 
I,<DEL>
 ,<DEL>
h,h
a,a
v,v
e,e
 , 
p,p
l,l
e,e
d,d
g,g
e,e
d,d
 , 
m,m
y,y
s,s
e,e
l,l
f,f
.,.
 , 
A,A
n,n
d,d
 , 
w,w
i,i
l,l
l,l
 , 
y,y
o,o
u,u
 , 
g,g
i,i
v,v
e,e
 , 
y,y
o,o
u,u
r,r
s,s
e,e
l,l
f,f
 , 
t,t
h,h
e,e
 , 
t,t
r,r
o,o
u,u
b,b
l,l
e,e
 , 
o,o
f,f
 , 
c,c
a,a
r,r
r,r
y,y
i,i
n,n
g,g
 , 
s,s
i,i
m,m
i,i
l,l
a,a
r,r
 , 
a,a
s,s
s,s
u,u
r,r
a,a
n,n
c,c
e,e
s,s
 , 
t,t
o,o
 , 
h,h
i,i
s,s
 , 
c,c
r,r
e,e
d,d
i,i
t,t
o,o
r,r
s,s
 , 
i,i
n,n
 , 
M,M
e,e
r,r
y,y
t,t
o,o
n,n
",",;
 , 
o,o
f,f
 , 
w,w
h,h
o,o
m,m
 , 
I,/
 , 
s,s
h,h
a,a
l,l
l,l
 , 
s,s
u,u
b,b
j,j
o,o
i,i
n,n
 ,<DEL>
a,<DEL>
 , 
l,l
i,i
s,s
t,t
",",","
 , 
a,a
c,c
c,c
o,o
r,r
d,d
i,i
n,n
g,g
 , 
t,t
o,o
 , 
h,h
i,i
s,s
Z,Z
ů,ů
s,s
t,t
a,a
n,n
e,e
t,t
e,e
 , 
s,s
p,p
á,á
t,t
 , 
s,<DEL>
 ,<DEL>
n,n
á,a
m,m
i,l
",",;
 , 
z,z
a,a
t,t
o,o
p,p
í,í
m,m
e,e
 , 
v,v
 , 
k,k
u,u
c,c
h,h
y,y
n,n
i,i
.,.
 , 
C,C
h,h
r,r
a,a
ň,ň
 , 
B,B
ů,ů
h,h
!,!
 , 
J,J
e,e
n,n
 , 
t,t
o,o
 , 
n,n
e,e
!,!
 , 
T,I
u,u
 , 
b,b
y,y
 , 
m,m
ě,ě
 , 
n,n
a,a
š,š
l,l
i,i
 , 
o,o
k,k
a,a
m,m
ž,ž
i,i
t,t
ě,ě
!,!
 , 
J,J
e,e
n,n
 , 
t,t
o,o
 , 
n,n
e,e
!,!
 , 
P,P
ř,ř
e,e
m,m
l,l
o,o
u,u
v,v
a,a
l,l
i,i
 , 
h,h
