Truth,Pred
u,<DEL>
š,<DEL>
k,<DEL>
u,<DEL>
",",<DEL>
 ,<DEL>
t,<DEL>
ř,<DEL>
e,<DEL>
b,<DEL>
a,<DEL>
s,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
m,<DEL>
o,<DEL>
h,<DEL>
l,<DEL>
a,<DEL>
 ,<DEL>
v,<DEL>
y,<DEL>
n,<DEL>
á,<DEL>
š,<DEL>
e,<DEL>
t,<DEL>
i,<DEL>
 ,<DEL>
p,<DEL>
ř,<DEL>
e,<DEL>
d,<DEL>
 ,<DEL>
j,<DEL>
i,<DEL>
n,<DEL>
ý,<DEL>
m,<DEL>
i,<DEL>
",",<DEL>
 ,<DEL>
a,<DEL>
l,<DEL>
e,<DEL>
 ,<DEL>
h,<DEL>
a,<DEL>
n,<DEL>
ě,<DEL>
t,<DEL>
i,<DEL>
 ,<DEL>
t,<DEL>
a,<DEL>
k,<DEL>
é,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
b,<DEL>
y,<DEL>
l,<DEL>
o,<DEL>
 ,<DEL>
m,<DEL>
o,<DEL>
ž,<DEL>
n,<DEL>
o,<DEL>
;,<DEL>
 ,<DEL>
b,<DEL>
y,<DEL>
l,<DEL>
a,<DEL>
 ,<DEL>
t,<DEL>
a,<DEL>
k,<DEL>
 ,<DEL>
p,<DEL>
r,<DEL>
o,<DEL>
s,<DEL>
t,<DEL>
ř,<DEL>
e,<DEL>
d,<DEL>
n,<DEL>
í,<DEL>
",",<DEL>
 ,<DEL>
j,<DEL>
a,<DEL>
k,<DEL>
ý,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
j,<DEL>
d,<DEL>
e,<DEL>
 ,<DEL>
d,<DEL>
v,<DEL>
a,<DEL>
n,<DEL>
á,<DEL>
c,<DEL>
t,<DEL>
 ,<DEL>
n,<DEL>
a,<DEL>
 ,<DEL>
t,<DEL>
u,<DEL>
c,<DEL>
e,<DEL>
t,<DEL>
 ,<DEL>
.,<DEL>
.,<DEL>
.,<DEL>
"""",<DEL>
 ,<DEL>
„,<DEL>
A,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
j,<DEL>
e,<DEL>
 ,<DEL>
p,<DEL>
r,<DEL>
á,<DEL>
v,<DEL>
ě,<DEL>
 ,<DEL>
d,<DEL>
o,<DEL>
b,<DEL>
ř,<DEL>
e,<DEL>
.,<DEL>
"""",<DEL>
 ,<DEL>
„,<DEL>
T,<DEL>
a,<DEL>
k,<DEL>
 ,<DEL>
t,<DEL>
e,<DEL>
d,<DEL>
y,<DEL>
m,m
a,a
t,t
t,t
e,e
r,r
 , 
o,o
f,f
 , 
c,c
h,h
a,a
n,n
c,c
e,e
.,l
 ,t
I,<DEL>
f,<DEL>
 , 
t,(
 , 
d,d
i,i
s,s
p,p
o,o
s,s
i,<DEL>
t,t
i,u
o,o
n,n
s,s
 , 
o,o
f,l
 ,<DEL>
t,t
h,n
e,e
 , 
<INS>,b
<INS>, 
p,p
a,a
r,r
t,u
i,<DEL>
e,e
s,s
 , 
a,a
r,r
e,e
 , 
e,e
v,v
e,e
r,o
 ,<DEL>
s,s
o,o
 ,q
 , 
k,k
n,n
o,o
w,w
n,n
 ,<DEL>
t,t
o,0
 , 
e,e
a,a
c,c
h,h
 , 
o,o
t,u
h,<DEL>
e,e
r,r
",",","
 , 
e,e
v,v
e,e
r,r
 , 
s,s
o,o
 , 
s,s
i,i
m,m
i,i
l,l
a,a
r,c
 , 
<INS>,J
<INS>,o
<INS>,v
<INS>,0
<INS>, 
b,b
e,e
f,l
o,o
r,r
e,e
h,h
a,a
n,n
d,d
",",u
 ,u
i,<DEL>
t,t
 , 
d,d
o,o
e,e
s,s
 , 
<INS>,d
 , 
a,a
d,d
v,v
a,a
n,n
c,c
e,e
 , 
t,t
h,h
e,e
i,i
r,o
 ,t
f,<DEL>
e,e
l,l
i,i
c,c
i,i
t,t
y,y
d,d
o,o
<INS>,n
m,r
ě,e
 , 
m,m
ě,o
š,t
ť,<DEL>
a,a
n,n
o,o
v,v
ě,e
",",","
 , 
a,a
ž,ž
 , 
B,B
ů,ů
h,h
 , 
b,b
r,r
á,á
n,n
í,y
;,<DEL>
 ,<DEL>
s,s
 , 
d,d
c,c
e,e
r,r
o,o
u,u
 , 
s,s
p,p
í,í
",",","
 , 
h,b
o,o
s,s
p,p
o,o
d,d
á,á
ř,t
e,e
 , 
z,z
a,a
 , 
b,b
r,r
a,a
d,d
u,u
 , 
k,k
a,a
ž,ž
d,d
 , 
d,d
e,e
n,n
 , 
p,p
o,o
 , 
o,o
b,b
ě,e
d,d
ě,é
 , 
t,t
a,a
h,h
á,á
 , 
—,<DEL>
 ,<DEL>
v,v
š,s
e,e
 , 
t,t
o,o
 , 
č,c
i,i
n,n
í,f
 , 
p,'
r,<DEL>
o,<DEL>
 ,<DEL>
s,s
v,v
é,é
 , 
v,v
y,y
r,r
a,a
ž,z
e,e
n,n
í,í
.,.
 , 
K,K
a,a
ž,z
d,d
ý,ý
 , 
d,d
e,e
n,n
 , 
a,a
b,b
y,y
 , 
m,m
u,u
 , 
t,t
o,o
p,p
i,i
l,l
i,i
 , 
l,l
á,á
z,z
e,e
ň,n
",",","
 , 
a,a
 , 
a,a
b,b
y,y
 , 
p,p
á,á
r,r
y,y
 , 
p,p
ř,r
i,í
b,b
y,y
l,l
o,o
",",","
 , 
m,m
í,í
s,s
t,t
o,o
 , 
v,v
o,o
d,d
y,y
 , 
m,m
u,u
s,s
í,í
 , 
k,k
o,o
ř,r
a,a
l,l
k,k
u,u
 , 
l,l
í,í
t,t
i,i
 , 
n,n
a,a
 , 
ž,z
h,h
a,a
v,v
ý,ý
<INS>, 
<INS>,p
<INS>,r
<INS>,o
v,2
ě,2
š,a
á,n
k,0
u, 
 ,8
u,c
 , 
d,7
v,u
e,e
ř, 
í,e
.,u
 ,2
T,c
a,u
m,<DEL>
 , 
v,6
i,6
s,8
e,1
l, 
y,(
 , 
<INS>,F
o,o
p,t
a,a
s,<DEL>
k,<DEL>
y,<DEL>
 , 
s,<DEL>
e,<DEL>
 ,<DEL>
s,<DEL>
u,<DEL>
m,<DEL>
k,<DEL>
a,a
m,i
i,e
.,n
 , 
T,7
o,e
n,n
d,8
a,a
 , 
h,D
b,e
i,i
t,f
ě,e
 , 
p,(
ř,f
i,u
s,e
k,a
o, 
č,0
i,6
l,4
 , 
a,Q
 ,<DEL>
n,<DEL>
a,a
h,r
á,<DEL>
z,<DEL>
e,<DEL>
l,l
 ,a
j,s
e,c
 , 
d,0
o,8
 , 
c,€
h,h
l,f
e,i
b,c
n,r
í, 
k,(
u,<DEL>
.,<DEL>
 , 
T,D
u,v
 , 
<INS>, 
j,[
e,c
 , 
<INS>,(
m,9
o,8
c,<
 , 
p,8
a,a
r, 
t,e
y,J
z,i
á,i
n,n
ů,l
",",p
 , 
ř,(
e,c
k,o
l,|
 , 
j,n
e,c
š,:
t, 
ě,<DEL>
 , 
S,C
l,n
á,d
v,<DEL>
e,<DEL>
k,<DEL>
 , 
k,€
 , 
M,B
a,a
<INS>, 
ď,g
a,a
r,r
ů,u
m,<DEL>
 ,<DEL>
a,a
 , 
n,0
a,1
z,8
n,9
a,2
č,6
i, 
l,4
 , 
<INS>,d
r,a
u,n
k, 
o,€
u,u
",",p
 , 
j,D
a,J
k,n
o,8
 ,8
b,","
y, 
 ,C
v,c
 ,i
c,c
<INS>,h
e,e
l,n
é,<DEL>
m,<DEL>
 , 
o,€
k,6
o,€
l,h
í,<DEL>
 , 
b,t
y, 
l,:
i,<DEL>
 , 
s,I
a,3
m,<DEL>
í,<DEL>
 , 
p,6
a,9
r,","
t,2
y,9
z,1
á,<DEL>
n,<DEL>
i,<DEL>
.,<DEL>
 , 
D,0
a,0
l,/
 ,6
p,7
r,2
s,0
t,1
 , 
n,0
a,2
 , 
ú,6
s,3
t, 
a,9
 ,<DEL>
a,a
 , 
d,B
o,n
d,<DEL>
a,a
l,c
:,<DEL>
 , 
V,<DEL>
y,<DEL>
 , 
b,€
u,<DEL>
d,<DEL>
e,<DEL>
t,<DEL>
e,<DEL>
s,A
a,<DEL>
k,<DEL>
e,<DEL>
 , 
t,0
h,1
a,4
t,9
 ,<DEL>
h,<DEL>
i,<DEL>
s,s
 , 
m,<DEL>
a,a
n,l
n,<DEL>
e,<DEL>
r,<DEL>
s,<DEL>
 , 
a,<DEL>
r,<DEL>
e,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
u,<DEL>
s,<DEL>
 ,<DEL>
s,<DEL>
o,<DEL>
f,<DEL>
t,<DEL>
e,<DEL>
n,<DEL>
e,<DEL>
d,<DEL>
.,<DEL>
 ,<DEL>
M,<DEL>
y,<DEL>
 ,<DEL>
r,<DEL>
e,<DEL>
p,<DEL>
r,<DEL>
o,<DEL>
o,<DEL>
f,<DEL>
s,<DEL>
 ,<DEL>
a,<DEL>
t,<DEL>
 ,<DEL>
H,H
u,u
n,n
s,s
f,l
o,o
r,r
d,d
 , 
c,c
o,o
u,u
l,<DEL>
d,d
 ,.
n,n
o,o
t,n
 ,V
w,<DEL>
o,o
r,r
k,<DEL>
 , 
s,s
u,i
c,c
h,h
 , 
a,J
 ,r
c,<DEL>
h,<DEL>
a,<DEL>
n,<DEL>
g,<DEL>
e,<DEL>
 ,<DEL>
a,<DEL>
s,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
i,<DEL>
s,<DEL>
.,<DEL>
 ,<DEL>
I,<DEL>
t,<DEL>
 ,<DEL>
i,<DEL>
s,<DEL>
 ,<DEL>
i,<DEL>
m,<DEL>
p,p
o,o
s,s
s,a
i,<DEL>
b,b
l,l
e,c
 , 
t,J
h,h
a,a
t,t
 , 
h,a
e,<DEL>
 , 
s,t
h,r
o,o
u,u
l,k
d,<DEL>
 , 
s,<DEL>
t,<DEL>
i,<DEL>
l,l
l,<DEL>
 ,<DEL>
l,<DEL>
o,o
v,v
e,e
 , 
m,<DEL>
e,<DEL>
.,.
”,<DEL>
 , 
A,:
f,<DEL>
t,<DEL>
e,<DEL>
r,<DEL>
 , 
w,.
a,<DEL>
l,<DEL>
k,<DEL>
i,<DEL>
n,<DEL>
g,<DEL>
 , 
s,2
o,<DEL>
m,<DEL>
e,<DEL>
 , 
t,<DEL>
i,<DEL>
m,<DEL>
e,e
 , 
i,c
n,<DEL>
 ,<DEL>
t,<DEL>
h,h
i,<DEL>
s,<DEL>
 ,<DEL>
w,<DEL>
a,a
y,<DEL>
",",<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
t,<DEL>
w,<DEL>
o,<DEL>
 ,<DEL>
l,<DEL>
a,<DEL>
d,<DEL>
i,<DEL>
e,<DEL>
s,<DEL>
 ,<DEL>
i,<DEL>
n,<DEL>
 ,<DEL>
f,<DEL>
r,<DEL>
o,<DEL>
n,<DEL>
t,<DEL>
",",<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
t,<DEL>
w,<DEL>
o,<DEL>
 ,<DEL>
g,<DEL>
e,<DEL>
n,<DEL>
t,<DEL>
l,<DEL>
e,<DEL>
m,<DEL>
e,<DEL>
n,<DEL>
p,p
r,r
o,o
b,b
a,a
b,b
l,l
y,y
 , 
t,t
r,r
e,e
s,s
p,p
a,a
s,s
s,s
 , 
o,o
n,n
 , 
y,y
o,o
u,u
r,r
 , 
h,h
o,o
s,s
p,p
i,i
t,t
a,a
l,l
i,i
t,t
y,y
 , 
t,t
i,i
l,l
l,l
 , 
t,t
h,h
e,e
 , 
S,S
a,a
t,t
u,u
r,r
d,d
a,a
y,y
 , 
s,s
e,e
’, 
n,n
n,n
i,i
g,g
h,h
t,t
 , 
f,f
o,o
l,l
l,l
o,o
w,n
i,i
n,n
g,g
",",<DEL>
 , 
w,w
h,h
i,i
c,c
h,h
 , 
I,[
 , 
c,c
a,a
n,n
 ,<DEL>
d,d
o,o
 , 
w,w
i,i
t,t
h,h
o,o
u,u
t,t
 , 
a,a
n,n
y,y
 , 
i,i
n,n
c,c
o,o
n,n
v,v
e,e
n,n
i,i
e,e
n,n
c,c
e,e
",",<DEL>
 , 
a,a
s,s
 , 
L,L
a,a
d,d
y,y
 , 
C,C
a,a
t,t
h,h
e,e
r,r
i,<DEL>
n,n
e,e
 ,<DEL>
i,i
s,s
 , 
f,t
a,a
r,r
 , 
f,t
r,r
o,o
m,m
 , 
o,o
b,b
j,j
e,e
c,c
t,t
i,i
n,n
g,g
 , 
t,t
o,o
 , 
m,m
y,y
 , 
o,o
c,c
c,c
a,a
s,s
i,i
o,o
n,n
a,a
l,l
 ,<DEL>
a,a
b,b
s,s
e,e
n,n
c,c
e,e
 ,<DEL>
o,o
n,n
 ,<DEL>
a,a
 , 
S,S
u,u
n,n
d,d
a,a
y,y
",",.
 , 
p,p
r,r
o,o
v,v
i,i
d,d
e,e
d,d
 , 
t,t
h,h
a,a
t,t
s,6
e,0
 , 
p,p
a,a
m,n
a,a
t,<DEL>
u,<DEL>
j,<DEL>
u,<DEL>
",",<DEL>
 , 
n,n
i,n
k,g
d,<DEL>
y,y
 ,<DEL>
m,m
e,a
z,d
i,<DEL>
 , 
n,n
á,a
m,<DEL>
i,<DEL>
 ,<DEL>
n,n
e,c
b,a
y,o
l,<DEL>
o,o
 ,q
s,a
v,n
á,<DEL>
r,<DEL>
u,<DEL>
.,<DEL>
 ,<DEL>
K,K
r,<DEL>
o,o
m,n
ě,a
 , 
t,L
ě,<DEL>
c,c
h,<DEL>
t,<DEL>
o,o
 ,u
t,<DEL>
ř,<DEL>
í,<DEL>
 , 
R,R
u,u
s,u
ů,<DEL>
 , 
b,D
y,y
l,<DEL>
o,o
 ,<DEL>
u,u
 , 
n,n
á,<DEL>
s,<DEL>
 ,<DEL>
z,z
a,n
 ,e
m,<DEL>
é,<DEL>
 , 
d,c
o,o
b,<DEL>
y,<DEL>
 ,<DEL>
o,o
s,f
m,<DEL>
 ,<DEL>
o,o
s,i
o,n
b,<DEL>
 , 
j,0
i,1
n,0
ý,9
c,<DEL>
h,<DEL>
 , 
š,J
l,o
e,y
c,o
h,o
t,o
i,i
c,a
ů,<DEL>
.,<DEL>
 , 
S,s
 , 
n,n
ě,<DEL>
k,<DEL>
t,<DEL>
e,<DEL>
r,<DEL>
ý,<DEL>
m,m
i,o
 ,<DEL>
z,z
 ,o
n,o
i,<DEL>
c,<DEL>
h,h
 ,<DEL>
j,<DEL>
s,<DEL>
e,e
m,n
 , 
s,G
e,a
 ,m
s,a
e,r
z,<DEL>
n,<DEL>
á,<DEL>
m,<DEL>
i,i
l,<DEL>
 , 
d,0
o,o
s,r
t,a
i,<DEL>
 , 
b,D
l,l
í,<DEL>
z,z
c,c
e,o
",",<DEL>
 , 
b,1
a,0
 , 
i,c
 ,<DEL>
s,<DEL>
 ,<DEL>
r,<DEL>
a,<DEL>
d,<DEL>
o,o
s,u
t,0
í,0
",",<DEL>
 ,<DEL>
a,<DEL>
l,<DEL>
e,<DEL>
 ,<DEL>
n,n
e,e
 ,8
s,<DEL>
e,<DEL>
 , 
v,y
š,d
e,o
m,m
i,<DEL>
.,<DEL>
 , 
N,N
e,o
j,j
l,<DEL>
e,e
p,o
š,u
í,<DEL>
 ,<DEL>
z,z
 , 
n,n
i,o
c,<DEL>
h,<DEL>
 , 
b,D
y,<DEL>
l,<DEL>
i,i
 ,<DEL>
j,j
a,o
k,<DEL>
s,<DEL>
i,<DEL>
 , 
c,c
h,h
o,o
r,r
o,o
b,o
n,n
í,l
",",<DEL>
n,n
o,o
c,c
?,?
 , 
O,O
v,s
š,<DEL>
e,e
m,m
.,<DEL>
 ,<DEL>
V,V
š,s
a,a
k,k
 ,<DEL>
k,k
d,d
 , 
k,k
 ,<DEL>
n,n
á,a
m,m
 , 
r,r
á,i
n,n
o,o
 , 
p,p
ř,h
i,i
š,s
e,e
l,l
",",<DEL>
 , 
v,v
i,<DEL>
 , 
j,J
s,s
i,t
 ,<DEL>
j,j
e,e
.,.
 , 
A,A
n,n
o,o
",",s
 ,<DEL>
a,a
l,l
e,e
 , 
.,<DEL>
.,<DEL>
.,<DEL>
 ,<DEL>
c,c
h,h
t,t
ě,e
l,l
 , 
b,b
y,y
c,c
h,h
 , 
v,v
ě,a
d,d
ě,a
t,t
",",","
 , 
j,j
e,e
s,s
t,t
l,<DEL>
 , 
n,n
ě,e
k,k
t,t
e,e
r,r
ý,y
 , 
z,z
e,e
 ,<DEL>
s,s
t,t
o,o
d,d
o,o
l,l
y,y
 , 
n,n
a,a
 , 
c,c
h,h
v,u
í,a
l,l
i,e
 , 
n,n
e,e
o,o
<INS>,x
d,d
e,e
š,s
e,e
l,l
.,<DEL>
 , 
T,T
o,o
 , 
n,n
e,e
v,v
í,i
m,m
",",","
 , 
s,s
y,y
n,u
k,k
u,u
",",","
 , 
s,s
p,p
a,a
l,l
 ,<DEL>
j,j
s,s
p,D
o,o
ř,r
á,i
d,d
e,o
k,k
 , 
v,2
 ,F
n,<DEL>
e,<DEL>
m,<DEL>
o,o
c,c
n,a
i,a
c,c
i,:
 , 
n,G
e,o
n,r
u,e
t,c
k,r
a,e
l,l
 , 
k,1
 , 
o,0
b,b
z,8
v,*
l,2
á,8
š,2
t,?
n,<DEL>
 , 
č,6
i,a
s,8
t,2
o,o
t,e
ě,o
.,<DEL>
 , 
A,A
l,<DEL>
e,<DEL>
 ,<DEL>
o,o
 , 
p,P
o,o
ř,r
á,a
d,a
 , 
t,{
o,0
m,3
 , 
p,p
r,r
o,c
m,e
l,l
u,u
v,v
í,i
m,s
 , 
p,D
o,o
z,2
d,c
ě,e
j,a
 , 
S,3
o,0
t,8
v,y
a,6
 , 
ž,3
e,1
 ,6
m,<DEL>
n,<DEL>
ě,<DEL>
 , 
Č,C
e,o
k,r
u,u
n,n
o,o
v,y
 , 
p,P
o,o
d,d
a,a
l,l
 , 
č,C
a,a
j,j
",",p
 , 
m,e
i,l
m,<DEL>
o,o
c,c
h,h
o,o
d,d
e,o
 , 
ř,G
e,o
č,c
e,o
n,r
o,o
 , 
u,C
p,o
r,s
a,e
v,v
e,c
n,a
ý,y
 , 
z,2
 ,6
n,5
e,0
m,<DEL>
o,<DEL>
c,c
n,a
i,i
č,c
n,a
í,:
 , 
v,v
o,o
d,a
y,y
",",","
 , 
k,e
t,o
e,<DEL>
 , 
p,P
ř,8
i,a
n,a
á,a
š,d
e,o
l,n
i,<DEL>
 , 
d,d
o,o
 , 
p,P
o,o
k,r
o,o
j,","
e,0
 , 
j,J
e,o
d,d
n,i
o,o
u,u
 , 
n,2
a,<DEL>
 , 
c,C
e,<DEL>
l,l
ý,y
 , 
d,0
e,6
n,3
",",","
y,y
o,o
u,u
 , 
h,h
a,a
v,v
e,e
 , 
o,o
r,r
d,d
e,e
r,r
e,e
d,d
 , 
a,a
 , 
 , 
d,d
i,i
n,n
n,n
e,e
r,r
 , 
t,t
o,o
-,-
d,d
a,a
y,y
",",;
 , 
b,b
e,e
c,c
a,a
u,u
 , 
h,h
a,a
v,v
e,e
 , 
r,r
e,e
a,a
s,s
o,o
n,n
 , 
t,t
o,o
 , 
e,e
x,x
p,p
e,e
 , 
a,a
d,d
d,d
i,i
t,t
i,i
o,o
n,n
 , 
t,t
o,o
 , 
o,o
u,u
r,r
 , 
f,f
a,a
m,m
i,i
l,l
y,y
 , 
p,p
a,a
r,r
t,t
y,y
., 
”,'
 , 
“,""""
W,W
h,h
o,o
 , 
d,d
o,o
 , 
y,y
o,o
u,u
 , 
 ,<DEL>
m,m
y,y
 , 
d,d
e,e
a,a
r,r
?,?
 , 
I,|
 , 
k,k
n,n
o,o
w,w
 , 
o,o
f,f
 , 
n,n
 , 
t,t
h,h
a,a
t,t
 , 
i,i
s,s
 , 
c,c
o,o
m,m
i,i
n,n
g,g
",",;
 , 
I,I
 , 
a,a
m,m
<INS>,t
v,J
í,e
t,<DEL>
ě,<DEL>
z,<DEL>
s,<DEL>
t,<DEL>
v,<DEL>
í,<DEL>
m,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
p,<DEL>
r,r
o,<DEL>
n,n
i,b
k,e
a,e
v,s
ý,/
m,B
",",f
 ,c
š,1
í,""""
l,5
e,o
n,<DEL>
ý,<DEL>
m,<DEL>
 ,<DEL>
h,<DEL>
l,<DEL>
a,<DEL>
s,s
e,<DEL>
m,<DEL>
 , 
v,F
ř,<DEL>
í,<DEL>
s,<DEL>
k,<DEL>
á,<DEL>
 , 
s,1
v,<DEL>
o,<DEL>
u,<DEL>
 , 
a,0
r,l
i,<DEL>
i,<DEL>
:,<DEL>
 , 
l,d
a,<DEL>
-,<DEL>
l,l
a,<DEL>
-,<DEL>
 , 
l,'
a,B
-,e
 ,q
l,<DEL>
a,a
l,=
a,<DEL>
",",<DEL>
 , 
j,E
e,i
ž,y
 ,E
p,<DEL>
ř,<DEL>
e,e
k,r
ř,@
i,i
k,<DEL>
u,<DEL>
j,<DEL>
e,e
 , 
v,l
š,l
e,e
c,<DEL>
h,<DEL>
n,n
y,<DEL>
 , 
o,<DEL>
s,<DEL>
t,<DEL>
a,<DEL>
t,<DEL>
n,n
í,o
 , 
h,O
l,l
a,a
s,o
y,r
.,<DEL>
 , 
N,D
a,a
p,s
a,<DEL>
d,<DEL>
l,<DEL>
o,<DEL>
 ,<DEL>
m,<DEL>
n,<DEL>
e,e
",",5
 , 
s,A
e,o
j,<DEL>
d,<DEL>
e,<DEL>
m,<DEL>
e,<DEL>
l,l
i,n
 , 
s,7
e,5
 ,2
j,<DEL>
e,<DEL>
d,<DEL>
n,n
o,2
u,e
 , 
m,8
y,2
 ,1
v,4
š,8
i,6
c,3
h,<DEL>
n,<DEL>
i,<DEL>
 , 
p,B
o,r
s,a
p,e
o,<DEL>
l,<DEL>
u,<DEL>
 , 
v,O
 ,<DEL>
p,<DEL>
e,e
k,<DEL>
l,l
e,e
",",t
 ,a
ž,o
e,t
 ,r
s,<DEL>
e,e
 ,<DEL>
o,<DEL>
n,<DEL>
o,<DEL>
 ,<DEL>
p,<DEL>
e,e
k,<DEL>
l,<DEL>
o,<DEL>
 , 
b,<DEL>
u,<DEL>
d,<DEL>
e,<DEL>
 , 
v,C
e,r
l,<DEL>
i,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
p,<DEL>
o,o
d,d
o,<DEL>
b,<DEL>
a,<DEL>
t,<DEL>
i,i
 , 
k,O
 ,<DEL>
t,<DEL>
o,<DEL>
m,<DEL>
u,u
t,n
o,o
 ,<DEL>
m,<DEL>
í,<DEL>
s,<DEL>
t,<DEL>
u,<DEL>
.,<DEL>
 ,<DEL>
N,<DEL>
e,<DEL>
s,<DEL>
t,<DEL>
r,<DEL>
p,<DEL>
ě,<DEL>
l,<DEL>
z,z
ů,ú
s,s
t,t
á,a
v,v
á,a
m,n
 , 
j,j
a,a
k,k
o,o
 , 
b,b
y,y
 , 
ž,4
e,0
 , 
s,s
e,e
 , 
n,n
e,e
m,n
o,o
h,h
u,u
 , 
o,O
b,b
e,e
 , 
o,o
b,b
s,s
l,l
u,u
h,h
y,y
<INS>, 
",",","
 , 
a,a
č,c
k,k
o,o
l,l
i,i
 , 
 ,<DEL>
n,n
i,i
k,k
o,o
h,h
o,o
 , 
n,n
e,e
ž,z
á,a
d,d
a,a
l,l
 , 
a,<DEL>
 ,<DEL>
n,n
e,e
p,p
ř,r
á,á
l,l
 , 
n,n
i,i
k,k
o,o
h,h
o,o
 , 
k,<DEL>
 ,<DEL>
 ,<DEL>
V,V
s,s
k,k
u,u
t,t
k,k
u,u
 , 
v,v
ž,z
d,d
y,y
c,c
k,k
y,y
 , 
 ,<DEL>
p,p
ř,a
á,<DEL>
l,l
 , 
v,v
y,y
k,k
o,o
n,n
á,a
v,v
a,a
t,t
i,i
 , 
 ,<DEL>
s,s
á,a
m,n
",",<DEL>
 , 
a,","
 , 
z,z
e,e
j,j
m,n
é,e
n,n
a,a
 ,<DEL>
t,<DEL>
a,b
n,<DEL>
d,<DEL>
 ,<DEL>
h,<DEL>
e,e
 ,<DEL>
w,w
a,a
s,s
 , 
n,D
o,a
t,<DEL>
 , 
w,w
i,i
l,l
l,l
i,i
n,n
g,g
 , 
t,t
o,o
 , 
<INS>,6
<INS>,o
<INS>, 
h,h
a,<DEL>
v,v
e,e
 , 
t,t
h,h
e,e
 ,<DEL>
a,a
t,n
t,t
e,e
m,m
p,p
t,t
 , 
k,k
n,<DEL>
o,o
w,u
n,u
 , 
t,u
i,<DEL>
l,l
l,<DEL>
 ,<DEL>
i,i
t,u
s,s
 , 
s,s
u,u
c,c
c,c
e,e
s,s
s,a
 , 
c,c
o,o
u,u
l,l
d,d
 , 
b,b
e,e
 , 
<INS>,3
<INS>,l
<INS>, 
k,k
n,n
o,o
w,u
n,n
 , 
l,k
i,<DEL>
k,k
e,e
w,n
i,i
s,s
e,e
;,l
 ,<DEL>
f,<DEL>
o,o
r,r
",",","
 , 
t,t
h,h
o,o
u,u
g,g
h,h
 , 
f,f
e,e
e,c
l,h
i,<DEL>
n,n
g,g
 , 
a,a
l,l
m,m
o,o
s,g
t,t
 , 
s,s
e,c
c,c
u,u
r,r
e,e
",",<DEL>
 ,<DEL>
a,a
n,n
d,d
 , 
w,w
i,i
t,l
h,h
 , 
r,r
e,r
a,a
s,s
o,o
n,n
",",","
 , 
f,f
o,o
r,r
 ,<DEL>
C,C
h,h
a,d
r,<DEL>
l,<DEL>
o,o
t,t
t,t
e,e
 , 
h,b
a,a
d,d
 , 
b,b
e,t
e,e
n,n
 , 
t,t
o,d
l,c
e,<DEL>
r,r
a,a
b,b
l,l
y,y
 , 
e,e
n,n
c,q
o,<DEL>
u,u
r,n
a,<DEL>
g,g
i,i
n,n
g,g
",",<DEL>
 , 
h,b
e,e
 , 
w,W
a,n
s,g
 , 
c,c
o,o
m,m
p,p
a,a
r,r
a,a
t,t
i,i
v,y
e,d
l,<DEL>
y,y
 , 
d,d
i,i
f,f
f,f
i,i
d,d
e,e
n,n
t,t
 , 
s,s
i,<DEL>
n,n
c,c
<INS>,t
<INS>,h
e,e
 , 
t,a
h,n
e,d
n,<DEL>
e,<DEL>
b,<DEL>
u,<DEL>
d,<DEL>
e,<DEL>
 ,<DEL>
v,<DEL>
í,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
ž,<DEL>
í,<DEL>
t,<DEL>
i,<DEL>
 ,<DEL>
n,<DEL>
a,<DEL>
 ,<DEL>
s,<DEL>
v,<DEL>
ě,<DEL>
t,<DEL>
ě,<DEL>
!,<DEL>
"""",<DEL>
 ,<DEL>
A,<DEL>
 ,<DEL>
r,<DEL>
o,<DEL>
d,<DEL>
i,<DEL>
č,<DEL>
o,<DEL>
v,<DEL>
é,<DEL>
",",<DEL>
 ,<DEL>
t,<DEL>
i,<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
i,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
v,<DEL>
ě,<DEL>
d,<DEL>
í,<DEL>
",",<DEL>
 ,<DEL>
k,<DEL>
t,<DEL>
e,<DEL>
r,<DEL>
é,<DEL>
m,<DEL>
u,<DEL>
 ,<DEL>
s,<DEL>
v,<DEL>
a,<DEL>
t,<DEL>
é,<DEL>
m,<DEL>
u,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
m,<DEL>
a,<DEL>
j,<DEL>
í,<DEL>
 ,<DEL>
m,<DEL>
o,<DEL>
d,<DEL>
l,<DEL>
i,<DEL>
t,<DEL>
i,<DEL>
;,<DEL>
 ,<DEL>
m,<DEL>
a,<DEL>
t,<DEL>
k,<DEL>
a,<DEL>
 ,<DEL>
